The Fall of the House of Usher,Roderick Usher ,"the twin of Madeline Usher and one of the last living Ushers. Usher writes to the narrator, his boyhood friend, about his illness. When the narrator arrives, he is startled to see Roderick's appearance is eerie and off-putting. He is described by the narrator:gray-white skin; eyes large and full of light; lips not bright in color, but of a beautiful shape; a well-shaped nose; hair of great softness — a face that was not easy to forget. And now the increase in this strangeness of his face had caused so great a change that I almost did not know him. The horrible white of his skin, and the strange light in his eyes, surprised me and even made me afraid. His hair had been allowed to grow, and in its softness it did not fall around his face but seemed to lie upon the air. I could not, even with an effort, see in my friend the appearance of a simple human being."
The Fall of the House of Usher,Roderick Usher ,"a recluse. He is unwell both physically and mentally. In addition to his constant fear and trepidation, Madeline's catalepsy is a cause of his decay. He is tormented by the sorrow of watching his sibling die. The narrator states: 'He admitted [that] much of the peculiar gloom which thus affected him could be traced [to] the evidently approaching dissolution [of] his sole companion'. According to Terry W. Thompson, he meticulously plans for her burial to prevent 'resurrection men' from stealing his beloved sister's corpse for experimentation as was common in the 18th and 19th centuries for medical schools and physicians in need of cadavers.As his twin, the two share an incommunicable connection that critics conclude may be either incestuous or metaphysical, as two individuals in an extra-sensory relationship embodying a single entity. To that end, Roderick's deteriorating condition speeds up his own torment and eventual death. Like his sister, Roderick Usher is connected to the mansion. He believes the mansion is sentient and responsible, in part, for his deteriorating mental health and melancholy. Despite this admission, Usher remains in the mansion and composes art containing the Usher mansion or similar haunted mansions. His mental health deteriorates faster as he begins to hear Madeline's attempts to escape the underground vault she was buried in, and he eventually meets his death out of fear in a manner similar to the House of Usher's cracking and sinking."
The Fall of the House of Usher,Madeline Usher ,"the twin sister of Roderick Usher. She is deathly ill and cataleptic. She appears before the narrator, but never acknowledges his presence. She returns to her bedroom where Roderick claims she has died. She is entombed despite her flushed appearance. In the tale's conclusion, Madeline escapes her tomb and returns to Roderick, only to scare him to death. "
Rainbow Valley,James Matthew 'Jem' Blythe,"Jem is named for Captain Jim and Anne's foster parent Matthew Cuthbert, or as Anne puts it, 'The two finest gentlemen [she knows], not even saving Gilbert's presence.' The only one of Anne's children born in the House of Dreams, Jem has curly red hair, frank hazel eyes, his mother's nose and his father's mouth. Jem is also the only one with ears nice enough to please Susan. He is sturdy and reliable, not a great talker but a good all-round student. Jem likes to investigate things through, and constantly experiments and observes. This leads him to know a lot about nature, people and the little world the children live in. He is a 'chieftain' at school and brought about the 'Good-Conduct Club' with the Manse children. Towards the end of the book, Jem is studying for the entrance to Queen's and, being almost fifteen, does not have as much enthusiasm for playing in Rainbow Valley anymore. However, he likes to fraternize with Faith Meredith. Jem is Marilla's favourite of Anne's children and seems to be closest to Nan."
Rainbow Valley,Walter Cuthbert Blythe,"Walter is named after Anne's birth father and adoptive family, Cuthbert, and is considered the most handsome of the children. He has straight black hair and finely modeled features. Walter is thought of by the Glen St. Mary boys as girly and milky-soppish, because he never fights and rarely plays sports, preferring to read books alone. The Meredith children like Walter well, but Mary Vance finds him odd. Walter has all his mother's vivid imagination and love for beauty, and dreams of becoming a poet someday, choosing Paul Irving, one of his mother's pupils, as a model. He shares many of his verses to his sister-chum, Di. The boys at school respect Walter because of his 'book talk', and all the more when he fights Dan Reese after Dan insulted Walter, his mother and his friend Faith. At the close of the book he has a vision of 'The Piper' on the hill, piping away, making young men follow him from around the world. This vision is fulfilled in the following book as World War One breaks out."
Rainbow Valley,Anne 'Nan' Blythe,"One of the Ingleside twins, Nan is 'Blythe by name and blithe by nature', being a dainty little maiden with velvety nut-brown eyes and silky nut-brown hair. Her complexion is almost flawless, and she is well aware of this. She has many friends, but is thought to be stuck up and proud by the Glen St. Mary ladies because she imitates her mother's tricks, graces and poses. Nan also inherited her mother's imagination, which makes life more interesting, and also gets her into numerous scrapes. 'Nan' is named after her mother. She seems to have her eyes on Jerry Meredith, of the Manse. Nan looks like her Grandmother Blythe."
Rainbow Valley,Diana 'Di' Blythe,"Diana is the other Ingleside twin, named after Anne's childhood friend, Diana.  She looks a lot like her mother, with red hair and gray-green eyes. She is special chums with Walter, who tells her his secrets and lets her read his poetry. Di is like her father, with similar qualities and personality, having his practical bent and common sense, as well as his twinkling sense of humour. Diana, like her mother before her, regrets her hair colour and wishes her hair was like Nan's. She is very chummy and likes to have a named best friend, which causes several unfortunate events, but she is also quite loyal to her brothers and sisters. Her nickname is pronounced 'Die', not 'Dee'."
Rainbow Valley,Shirley Blythe,"Anne was very sick after giving birth to Shirley, so the Blythe housekeeper, Susan Baker, took care of him until Anne was well. Shirley calls Susan 'Mother Susan', and goes to her to have his bruises kissed and his cuts washed. Shirley is quiet and doesn't like to be forced to talk, liking to play on his own. He is known as the little brown boy, because he has brown eyes, hair and skin. He is also seen as taking after Gilbert's father, John, in personality. Shirley was named for Anne's maiden name."
Rainbow Valley,Bertha Marilla 'Rilla' Blythe,"The youngest of the Ingleside children, Rilla is named after Anne's birth mother Bertha and her adoptive 'mother' Marilla. She was born a roly-poly plump baby, and remained so until she was seven. She has red hair, like her mother, which later turns a ruddy-brown color, and hazel eyes like her father. Rilla is very proud, hates to be teased or to be classed with lower people. She has cherished a crush on Kenneth Ford since age six. Rilla has silly beliefs and ideas, and a fear of being unladylike. She has a lisp, which her mother believes she will grow out of. Later in her life, the lisp only comes back when Rilla is nervous. Rilla, in her teens, regrets being called by her silly childhood nicknames - Rilla or Spider - instead of her respectable and 'dignified' first name, Bertha. Rilla seems the only of Mrs Doctor Blythe's flock that isn't ambitious, and her only intention is to have a good time. At the end of the last book of the series, however, Rilla matures into a good, accomplished young woman and loses her childish immature way of acting and thinking."
Rainbow Valley,Gerald 'Jerry' Meredith ,"Jerry is twelve in the beginning of the book and has his father's black hair and large black eyes, but in him they are flashing instead of dreamy. He has a great sense of self-judgment and is described as being very smart, 'the brightest of all the children in the Glen school'. He is good friends with Jem and Walter. He seems to have a crush on Nan. He is very close to Faith."
Rainbow Valley,Faith Meredith ,"She is eleven when the book begins. Faith is described as wearing her beauty like a rose, careless and glowing. She has golden-brown curls, crimson cheeks, and golden-brown eyes. She is optimistic, laughs a lot, and has a rather different way of thinking. Faith had a pet rooster named Adam, but he was killed by old aunt Martha and eaten at a special dinner with another minister that night. The bird was eventually replaced by a canary, given to her by Rosemary West. She seems to have a crush on Jem and is great friends with Nan. Faith is also very heedless, and when the Merediths start their 'Good-Conduct Club', Faith seems to be the one who has to be punished most frequently. The Good Conduct Club was a program the children made to punish themselves for any of their actions that could either hurt them, hurt others, or make their family look bad at church. The club eventually died out because the manse children began to punish themselves in unreasonable ways for actions that weren't very unreasonable (e.g. Carl was afraid of a 'ghost' and he had to sit out in the rainy graveyard until 12:00 p.m.) She is known for previously wearing no stockings to church after having given her good pair to a poor girl, and refusing to wear her hideous red-and-blue striped ones as a punishment from the club. She is closest to Jerry."
Rainbow Valley,Una Meredith ,"Una is ten when the book begins. She is little and dreamy, like her father. She has straight pure black hair and almond-shaped dark blue eyes, with something sad about them. Her mouth sometimes falls open to reveal tiny square teeth and sometimes a shy smile creeps over her face. She is sensitive to public opinion, and is the only one who tries to keep the house clean and neat. Una is said to have an uneasy consciousness that there was something strange about her way of living, and longs to put it right, but doesn't know how. She misses her mother more than her siblings do and seems to have a little fancy for Walter. She is for sure the most thoughtful and caring of the Manse children. She is very frail and weak, and once fainted in church."
